uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
10847,0,80,283,-203
10848,0,133,268,-135
10849,0,90,10,80
10850,0,24,24,0
10851,0,712,728,-16
10853,0,228,293,-65
10854,0,1381,447,934
10855,0,299,430,-131
10856,0,10,39,-29
10857,0,218,174,44
10858,0,30,39,-9
10859,0,947,1126,-179
10860,0,7,5,2
10861,0,8,8,0
10862,0,2,5,-3
10863,0,195,74,121
10864,0,12,37,-25
10865,0,33,80,-47
10866,0,13,1,12
10867,0,21,31,-10
10868,0,64,135,-71
10869,0,118,205,-87
10870,0,758,179,579
10871,0,15,89,-74
10872,0,47,31,16
10873,0,116,261,-145
10874,0,30,1,29
10875,0,61,86,-25
10876,0,133,242,-109
10877,0,11,106,-95
10878,0,208,179,29
10879,0,6,17,-11
10880,0,10,147,-137
10881,0,220,177,43
10882,0,122,54,68
10883,0,69,94,-25
10884,0,62,31,31
10885,0,4241,1617,2624
10886,0,2859,1415,1444
10887,0,18,18,0
10888,0,9,30,-21
10889,0,114,126,-12
10890,0,42,19,23
10891,0,63,28,35
10892,0,28,8,20
10893,0,652,2560,-1908
10894,0,3305,3228,77
10895,0,122,21,101
10896,0,12,14,-2
10898,0,34,17,17
10899,0,46,55,-9
10900,0,102,163,-61
10901,0,71,357,-286
10902,0,3194,4271,-1077
10903,0,3,4,-1
10905,0,5,45,-40
10906,0,70,68,2
10907,0,5,60,-55
10908,0,80,24,56
10909,0,5,32,-27
10910,0,37,28,9
10911,0,790,1283,-493
10912,0,3404,5132,-1728
10913,0,6,1,5
10914,0,11176,18150,-6974
10915,0,27,4,23
10918,0,374,854,-480
10919,0,54,78,-24
10920,0,34,32,2
10921,0,69,186,-117
10922,0,8,10,-2
10923,0,241,239,2
10924,0,41,20,21
10925,0,31,59,-28
10926,0,4473,4494,-21
10927,0,1181,1695,-514
10928,0,13,695,-682
10929,0,136,164,-28
10930,0,13,3,10
10931,0,119,150,-31
10932,0,2790,3613,-823
10933,0,5,27,-22
10934,0,17,29,-12
10935,0,4,7,-3
10936,0,39,93,-54
10937,0,3090,3920,-830
10938,0,1241,1698,-457
10939,0,33,28,5
10940,0,1,1,0
10941,0,35,39,-4
10942,0,19,82,-63
10943,0,56,49,7
10945,0,12,39,-27
10946,0,276,189,87
10947,0,797,683,114
10949,0,81,64,17
10950,0,22,22,0
10952,0,20,20,0
10953,0,306,256,50
10954,0,107,226,-119
10955,0,7,68,-61
10956,0,24,143,-119
10957,0,70,36,34
10958,0,1866,2162,-296
10960,0,103,24,79
10961,0,6976,8271,-1295
10962,0,4,3,1
10963,0,25,29,-4
10964,0,16,13,3
10965,0,776,498,278
10966,0,55,110,-55
10967,0,28,62,-34
10968,0,662,482,180
10969,0,1,4,-3
10970,0,434,884,-450
10971,0,21,1,20
10972,0,11190,3945,7245
10973,0,133,213,-80
10975,0,36,42,-6
10976,0,276,292,-16
10977,0,3,7,-4
10978,0,120,61,59
10979,0,4,31,-27
10980,0,6,5,1
10981,0,48,19,29
10982,0,767,273,494
10983,0,2309,2032,277
10984,0,2,3,-1
10985,0,28,11,17
10986,0,20,41,-21
10987,0,67,89,-22
10988,0,465,879,-414
10991,0,133,122,11
10992,0,325,85,240
10993,0,649,720,-71
10994,0,162,497,-335
10995,0,75,87,-12
10996,0,9,43,-34
10997,0,1198,1404,-206
10998,0,3,11,-8
10999,0,5,15,-10
11000,0,837,2062,-1225
11001,0,268,156,112
11002,0,42,31,11
11003,0,67,47,20
11004,0,2,9,-7
11005,0,25,14,11
11006,0,40,618,-578
11007,0,2520,1818,702
11008,0,55,56,-1
11009,0,265,65,200
11010,0,15,31,-16
11011,0,122,19,103
11012,0,42,45,-3
11013,0,9,4,5
11014,0,8,29,-21
11015,0,117,100,17
11016,0,4752,210609,-205857
11017,0,535,838,-303
11018,0,1330,970,360
11019,0,3,20,-17
11020,0,59,63,-4
11021,0,47,10,37
11022,0,4,89,-85
11023,0,10,11,-1
11024,0,18,15,3
11025,0,1023,1720,-697
11026,0,101,21,80
11027,0,3,15,-12
11028,0,485,5534,-5049
11029,0,55,127,-72
11030,0,9,14,-5
11031,0,121,255,-134
11032,0,40,122,-82
11033,0,1744,1186,558
11034,0,83,146,-63
11035,0,38,88,-50
11036,0,8361,13649,-5288
11037,0,22,92,-70
11038,0,38,76,-38
11039,0,4,16,-12
11040,0,223,123,100
11041,0,37,8,29
11042,0,146,199,-53
11043,0,260,248,12
11044,0,5,18,-13
11046,0,6,9,-3
11047,0,34,88,-54
11048,0,43,69,-26
11049,0,30,25,5
11050,0,87,60,27
11051,0,45,106,-61
11052,0,6,13,-7
11053,0,2465,2431,34
11054,0,1511,5880,-4369
11055,0,39,10,29
11056,0,51,42,9
11058,0,76,71,5
11059,0,77,715,-638
11060,0,11,77,-66
11061,0,92,102,-10
11062,0,22,10,12
11063,0,38,37,1
11064,0,1617,556,1061
11065,0,2,82,-80
11066,0,9,18,-9
11067,0,27,50,-23
11068,0,32,11,21
11069,0,15,51,-36
11070,0,542,1142,-600
11071,0,3,11,-8
11074,0,62,10,52
11076,0,11,34,-23
11077,0,66,94,-28
11078,0,131,168,-37
11079,0,96,20,76
11080,0,4412,5100,-688
11081,0,29,124,-95
11082,0,695,998,-303
11083,0,25,4,21
11084,0,30,14,16
11085,0,8,36,-28
11086,0,9,1159,-1150
11087,0,91,118,-27
11088,0,83,165,-82
11089,0,26,5,21
11090,0,3413,677,2736
11091,0,90,143,-53
11092,0,15,46,-31
11093,0,79,239,-160
11094,0,441,1402,-961
11095,0,83,125,-42
11096,0,243,218,25
11097,0,23,2,21
11098,0,16,33,-17
11100,0,322,120,202
11101,0,1099,3815,-2716
11102,0,4,32,-28
11103,0,430,787,-357
11104,0,202,68,134
11105,0,109,250,-141
11106,0,14,12,2
11107,0,13608,16305,-2697
11108,0,376,746,-370
11109,0,60,40,20
11110,0,15,76,-61
11111,0,15,18,-3
11112,0,185,217,-32
11113,0,13,500,-487
11114,0,36,1,35
11115,0,678,331,347
11116,0,278,514,-236
11117,0,6,6,0
11118,0,9,28,-19
11119,0,12,25,-13
11121,0,4,27,-23
11122,0,18,237,-219
11123,0,34,118,-84
11124,0,113,54,59
11125,0,35,43,-8
11126,0,237,433,-196
11127,0,1212,1064,148
11128,0,24,34,-10
11129,0,58,39,19
11130,0,71,107,-36
11131,0,46,16,30
11132,0,54,71,-17
11133,0,19,2,17
11134,0,148,76,72
11135,0,16,40,-24
11136,0,5,5,0
11137,0,29,15,14
11138,0,91,55,36
11139,0,724,469,255
11140,0,33,46,-13
11141,0,95,63,32
11142,0,173,494,-321
11144,0,2,7,-5
11145,0,7533,9068,-1535
11146,0,41,15,26
11147,0,753,396,357
11148,0,108,43,65
11149,0,54,77,-23
11150,0,349,49,300
11151,0,30,121,-91
11152,0,3,35,-32
11153,0,2013,532,1481
11154,0,16,66,-50
11155,0,93,83,10
11156,0,73,19,54
11157,0,61,33,28
11158,0,1,5,-4
11159,0,345,395,-50
11160,0,592,1207,-615
11161,0,245,307,-62
11162,0,421,834,-413
11163,0,103,70,33
11164,0,9,37,-28
11165,0,9,10,-1
11166,0,69,45,24
11167,0,60,152,-92
11168,0,62,264,-202
11169,0,229,329,-100
11170,0,100,70,30
11171,0,45,72,-27
11172,0,1106,2540,-1434
11173,0,91,61,30
11174,0,122,806,-684
11175,0,122,293,-171
11176,0,12,4,8
11177,0,2452,2363,89
11178,0,8,22,-14
11179,0,277,105,172
11180,0,1456,1587,-131
11181,0,3,98,-95
11182,0,25,53,-28
11183,0,63,108,-45
11185,0,13,406,-393
11186,0,59,42,17
11187,0,1385,356,1029
11188,0,297,47,250
11189,0,180,180,0
11190,0,233,313,-80
11191,0,103,370,-267
11192,0,7,639,-632
11193,0,170,61,109
11194,0,4,2,2
11195,0,13,39,-26
11196,0,126,443,-317
11198,0,2,2,0
11199,0,602,302,300
11200,0,45,80,-35
11201,0,26,50,-24
11203,0,320,406,-86
11205,0,43,62,-19
11206,0,337,683,-346
11208,0,11,14,-3
11209,0,6,3,3
11210,0,611,46,565
11212,0,3497,3147,350
11213,0,276,942,-666
11214,0,29,29,0
11215,0,216,164,52
11216,0,14,20,-6
11217,0,11,32,-21
11218,0,22,2,20
11219,0,68,85,-17
11220,0,20,151,-131
11221,0,411,716,-305
11222,0,43,70,-27
11223,0,222,109,113
11224,0,3,8,-5
11225,0,33,19,14
11226,0,5,118,-113
11227,0,138,35,103
11228,0,113,97,16
11229,0,384,293,91
11230,0,251,56,195
11231,0,4,9,-5
11232,0,28,33,-5
11233,0,4225,1162,3063
11234,0,101,19,82
11235,0,1942,1571,371
11236,0,1115,468,647
11237,0,414,560,-146
11238,0,7,11,-4
11239,0,1319,633,686
11240,0,10,4,6
11241,0,421,522,-101
11242,0,92,24,68
11243,0,23,77,-54
11244,0,23,23,0
11245,0,691,39,652
11246,0,83,12,71
11247,0,39,52,-13
11248,0,1993,4168,-2175
11249,0,6,6,0
11251,0,1,17,-16
11252,0,1517,1510,7
11253,0,222,224,-2
11254,0,8,1,7
11255,0,9,19,-10
11256,0,14,115,-101
11257,0,933,170,763
11258,0,2,5,-3
11259,0,7,17,-10
11260,0,66,66,0
11261,0,60,114,-54
11262,0,268,308,-40
11264,0,53,66,-13
11265,0,102,241,-139
11266,0,12,25,-13
11267,0,34,103,-69
11268,0,7574,4804,2770
11269,0,70,47,23
11270,0,3,5,-2
11272,0,10,2,8
11273,0,29,63,-34
11274,0,334,113,221
11275,0,456,114,342
11276,0,147,164,-17
11277,0,27,17,10
11278,0,1329,198,1131
11279,0,27,22,5
11280,0,106,70,36
11281,0,640,378,262
11282,0,466,47,419
11284,0,54,54,0
11285,0,3,7,-4
11286,0,39,33,6
11287,0,22,57,-35
11288,0,182,191,-9
11289,0,38,81,-43
11290,0,227,3,224
11291,0,11,15,-4
11292,0,27,51,-24
11293,0,19,133,-114
11294,0,13,15,-2
11295,0,18,27,-9
11296,0,131,165,-34
11297,0,9,27,-18
11298,0,4430,5856,-1426
11299,0,23,72,-49
11300,0,892,202,690
11301,0,287,21,266
11302,0,89,14,75
11303,0,60,169,-109
11304,0,192,56,136
11305,0,20,189,-169
11306,0,359,227,132
11307,0,4,24,-20
11308,0,13,36,-23
11309,0,1,9,-8
11310,0,1,6,-5
11311,0,622,345,277
11312,0,30,22,8
11313,0,224,76,148
11314,0,7,8,-1
11315,0,19,21,-2
11317,0,66,128,-62
11318,0,37,5,32
11319,0,78,42,36
11320,0,22,6,16
11321,0,15,33,-18
11322,0,380,699,-319
11323,0,7,9,-2
11324,0,13,26,-13
11325,0,99,88,11
11326,0,34,59,-25
11327,0,3,52,-49
11328,0,72,3,69
11329,0,19,13,6
11330,0,70,86,-16
11331,0,9,12,-3
11332,0,281,310,-29
11334,0,6,99,-93
11335,0,44,617,-573
11336,0,13,8,5
11337,0,17,16,1
11338,0,37,76,-39
11339,0,39,38,1
11340,0,32,74,-42
11341,0,100,122,-22
11342,0,30,25,5
11343,0,408,500,-92
11344,0,169,96,73
11345,0,1030,7,1023
11346,0,1479,1606,-127
11347,0,3,9,-6
11348,0,19,16,3
11349,0,92,193,-101
11350,0,8441,6330,2111
11351,0,14,32,-18
11352,0,415,1762,-1347
11353,0,24,25,-1
11354,0,6,20,-14
11355,0,36,16,20
11356,0,3,9,-6
11357,0,63,45,18
11358,0,235,533,-298
11359,0,3,16,-13
11360,0,88,44,44
11361,0,7,37,-30
11362,0,5,1,4
11363,0,20,20,0
11364,0,52,26,26
11365,0,17,57,-40
11366,0,4560,5413,-853
11367,0,163,47,116
11368,0,50,1,49
11369,0,5560,6825,-1265
11371,0,836,383,453
11372,0,51,38,13
11373,0,131,266,-135
11374,0,88,92,-4
11375,0,554,645,-91
11376,0,14,146,-132
11377,0,117,94,23
11378,0,39,201,-162
11379,0,4,7,-3
11380,0,7,3,4
11381,0,1295,1072,223
11382,0,798,1832,-1034
11385,0,686,145,541
11386,0,79,279,-200
11387,0,23674,31230,-7556
11388,0,3,5,-2
11390,0,253,488,-235
11391,0,27,16,11
11393,0,342,404,-62
11394,0,5,3,2
11395,0,1663,605,1058
11396,0,189,501,-312
11397,0,27,29,-2
11399,0,23,38,-15
11400,0,89,103,-14
11401,0,87,1361,-1274
11402,0,57,71,-14
11403,0,525,1506,-981
11404,0,22,27,-5
11405,0,330,127,203
11406,0,61,24,37
11407,0,645,542,103
11408,0,2,20,-18
11409,0,3,10,-7
11410,0,34,874,-840
11411,0,2,162,-160
11412,0,42,101,-59
11413,0,6,11,-5
11414,0,12,29,-17
11415,0,215,280,-65
11416,0,10,17,-7
11417,0,53,120,-67
11418,0,58,211,-153
11419,0,271,91,180
11420,0,84,80,4
11421,0,27,10,17
11422,0,1762,52,1710
11423,0,143,182,-39
11424,0,99,26,73
11425,0,7760,5989,1771
11426,0,26,91,-65
11429,0,2,9,-7
11430,0,48,16,32
11431,0,4021,5410,-1389
11432,0,13,19,-6
11433,0,526,114,412
11434,0,98,212,-114
11435,0,25,44,-19
11437,0,38,4,34
11438,0,352,338,14
11439,0,175,681,-506
11440,0,100,198,-98
11441,0,9,0,9
11442,0,42,306,-264
11443,0,101,344,-243
11444,0,116,141,-25
11445,0,288,174,114
11446,0,72,195,-123
11447,0,136,183,-47
11448,0,48,19,29
11449,0,64,55,9
11450,0,95,71,24
11451,0,67,51,16
11452,0,963,795,168
11453,0,10,12,-2
11454,0,62,15,47
11455,0,11,4,7
11456,0,35,25,10
11457,0,29,2,27
11458,0,1640,3267,-1627
11459,0,14,9,5
11460,0,29,67,-38
11461,0,135,301,-166
11462,0,13,1,12
11463,0,66,43,23
11464,0,1,57,-56
11465,0,2,4,-2
11466,0,33,57,-24
11467,0,35,8,27
11468,0,94,52,42
11469,0,36,34,2
11471,0,41,44,-3
11472,0,23,33,-10
11473,0,26,107,-81
11474,0,66,96,-30
11475,0,334,266,68
11476,0,53,44,9
11477,0,24,21,3
11478,0,7,2,5
11479,0,118,112,6
11480,0,120,197,-77
11481,0,13,8,5
11482,0,105,103,2
11483,0,1,33,-32
11484,0,2,12,-10
11485,0,57,113,-56
11486,0,16,160,-144
11487,0,145,82,63
11488,0,12,4,8
11490,0,174,157,17
11491,0,172,272,-100
11492,0,169,45,124
11493,0,161,73,88
11495,0,18,13,5
11496,0,12,20,-8
11497,0,18,12,6
11498,0,89,47,42
11499,0,22,6,16
11500,0,4,2,2
11501,0,20,12,8
11502,0,431,805,-374
11503,0,14,115,-101
11504,0,27,26,1
11505,0,17,456,-439
11506,0,3,17,-14
11507,0,13,66,-53
11508,0,120,159,-39
11510,0,20,10,10
11511,0,48,7,41
11512,0,3873,4780,-907
11513,0,52,22,30
11514,0,108,55,53
11515,0,8,26,-18
11516,0,44,66,-22
11517,0,16,2,14
11518,0,128,252,-124
11519,0,98,54,44
11520,0,58,20,38
11521,0,163,251,-88
11522,0,14,21,-7
11523,0,390,586,-196
11524,0,18,36,-18
11525,0,3446,5468,-2022
11526,0,11,71,-60
11527,0,371,454,-83
11528,0,13,2,11
11529,0,40,39,1
11530,0,17,51,-34
11531,0,55,117,-62
11532,0,545,107,438
11533,0,66,3,63
11534,0,330,404,-74
11535,0,424,305,119
11536,0,34,13,21
11537,0,210,292,-82
11538,0,9,68,-59
11539,0,274,50,224
11540,0,41,96,-55
11541,0,253,97,156
11542,0,12,70,-58
11543,0,31,154,-123
11544,0,4,14,-10
11545,0,88,95,-7
11546,0,9,58,-49
11547,0,49,85,-36
11548,0,276,122,154
11549,0,188,523,-335
11551,0,282,46,236
11552,0,6,5,1
11553,0,54,123,-69
11554,0,75,84,-9
11555,0,43,127,-84
11556,0,4,20,-16
11557,0,39,11,28
11558,0,517,737,-220
11559,0,105,95,10
11560,0,582,306,276
11561,0,170,150,20
11563,0,1716,668,1048
11564,0,12,2,10
11565,0,2,4,-2
11566,0,32,33,-1
11567,0,31,113,-82
11568,0,942,1119,-177
11569,0,1482,52,1430
11570,0,77,90,-13
11571,0,36,79,-43
11572,0,38,40,-2
11573,0,238,141,97
11574,0,117,85,32
11575,0,37,35,2
11576,0,480,854,-374
11577,0,25,22,3
11578,0,82,65,17
11579,0,40,38,2
11580,0,4,10,-6
11581,0,8,42,-34
11582,0,26,2,24
11583,0,14,26,-12
11585,0,1,10,-9
11586,0,160,211,-51
11587,0,22,98,-76
11588,0,387,4693,-4306
11589,0,3456,2589,867
11590,0,20,9,11
11591,0,7,150,-143
11592,0,2812,1307,1505
11593,0,67,23,44
11594,0,34,28,6
11595,0,2,16,-14
11596,0,378,72,306
11597,0,80,95,-15
11598,0,43,8,35
11599,0,302,698,-396
11600,0,47,50,-3
11601,0,19,47,-28
11602,0,178,182,-4
11604,0,49,12,37
11605,0,8,80,-72
11606,0,9,57,-48
11607,0,35,71,-36
11608,0,62,66,-4
11609,0,34,33,1
11610,0,102,28,74
11611,0,74,119,-45
11612,0,441,160,281
11613,0,91,246,-155
11614,0,97,96,1
11615,0,147,108,39
11616,0,3,39,-36
11617,0,61,226,-165
11618,0,6,10,-4
11619,0,33,82,-49
11620,0,727,783,-56
11621,0,921,935,-14
11622,0,545,2832,-2287
11623,0,3,1,2
11624,0,99,128,-29
11625,0,26,44,-18
11626,0,44,43,1
11627,0,30,9,21
11628,0,7,90,-83
11629,0,41,264,-223
11630,0,43,40,3
11631,0,40,14,26
11632,0,134,28,106
11634,0,7,30,-23
11635,0,45,23,22
11636,0,120,81,39
11637,0,822,53,769
11638,0,30,7,23
11639,0,3329,4167,-838
11640,0,44,8,36
11641,0,90,298,-208
11642,0,4,16,-12
11643,0,127,58,69
11644,0,28,16,12
11645,0,2128,763,1365
11646,0,27,41,-14
11647,0,16,33,-17
11648,0,23,7,16
11649,0,1247,137,1110
11650,0,68,37,31
11651,0,53,144,-91
11652,0,37,62,-25
11653,0,232,412,-180
11654,0,147,19,128
11655,0,13,4,9
11656,0,53,36,17
11657,0,31,94,-63
11658,0,21,17,4
11659,0,5,4,1
11660,0,7,6,1
11661,0,15,4,11
11662,0,63,10,53
11663,0,30,107,-77
11664,0,10,8,2
11665,0,127,1,126
11666,0,3,10,-7
11667,0,20,31,-11
11668,0,87,46,41
11669,0,52,76,-24
11670,0,870,917,-47
11671,0,35,75,-40
11672,0,17,7,10
11673,0,20,110,-90
11674,0,6675,8155,-1480
11675,0,7,60,-53
11676,0,123,109,14
11677,0,9,12,-3
11678,0,84,34,50
11679,0,75,60,15
11680,0,1,27,-26
11681,0,1070,144,926
11682,0,13,13,0
11683,0,42,91,-49
11684,0,64,79,-15
11685,0,17,17,0
11686,0,19,43,-24
11687,0,15,19,-4
11688,0,237,456,-219
11689,0,21,44,-23
11690,0,11150,6179,4971
11691,0,101,13,88
11692,0,4,28,-24
11693,0,92,78,14
11694,0,59,58,1
11695,0,1,11,-10
11696,0,82,351,-269
11697,0,109,110,-1
11698,0,8597,5465,3132
11699,0,21,49,-28
11700,0,66,39,27
11701,0,73,243,-170
11702,0,272,243,29
11703,0,10,91,-81
11704,0,108,144,-36
11705,0,99,30,69
11706,0,1180,7713,-6533
11707,0,74,38,36
11708,0,166,217,-51
11710,0,17,68,-51
11711,0,2324,4201,-1877
11712,0,100,35,65
11713,0,13,28,-15
11714,0,151,79,72
11715,0,22,7,15
11716,0,102,201,-99
11717,0,5,2,3
11719,0,48,72,-24
11720,0,1813,675,1138
11721,0,9873,8260,1613
11722,0,1094,437,657
11723,0,12,11,1
11724,0,12074,16885,-4811
11725,0,3022,9820,-6798
11726,0,62,73,-11
11727,0,1376,1761,-385
11728,0,5,1,4
11729,0,1587,3922,-2335
11730,0,20,18,2
11731,0,58,99,-41
11732,0,30,16,14
11733,0,6572,4272,2300
11734,0,1613,1503,110
11735,0,1311,1229,82
11736,0,55,61,-6
11737,0,176,267,-91
11738,0,16,21,-5
11739,0,16,29,-13
11740,0,14,21,-7
11741,0,15,33,-18
11742,0,5,13,-8
11743,0,50,86,-36
11744,0,10,15,-5
11745,0,375,265,110
11746,0,20,17,3
11747,0,54,145,-91
11748,0,5,44,-39
11749,0,154,203,-49
11750,0,57,195,-138
11751,0,35,27,8
11752,0,84,85,-1
11753,0,176,533,-357
11754,0,29,62,-33
11755,0,51,122,-71
11756,0,28,0,28
11757,0,154,79,75
11758,0,50,79,-29
11759,0,14,1,13
11760,0,14,8,6
11761,0,3101,4736,-1635
11762,0,128,151,-23
11763,0,12,16,-4
11764,0,927,467,460
11765,0,2389,6601,-4212
11766,0,14,73,-59
11767,0,34,200,-166
11768,0,532,181,351
11769,0,39,7,32
11770,0,85,8,77
11771,0,180,45,135
11773,0,49,17,32
11774,0,1,18,-17
11775,0,527,220,307
11776,0,58,4,54
11778,0,35,11,24
11779,0,78,120,-42
11780,0,44,85,-41
11781,0,2,7,-5
11783,0,5,9,-4
11784,0,583,605,-22
11785,0,11,7,4
11786,0,209,439,-230
11787,0,43,6,37
11788,0,148,100,48
11789,0,24,54,-30
11790,0,54,17,37
11791,0,106,92,14
11793,0,231,444,-213
11794,0,79,29,50
11795,0,4,55,-51
11796,0,101,460,-359
11797,0,71,154,-83
11798,0,2,34,-32
11800,0,1,2,-1
11802,0,9,14,-5
11803,0,6,11,-5
11804,0,1,6,-5
11805,0,22,47,-25
11806,0,27,13,14
11808,0,193,667,-474
11809,0,67,36,31
11810,0,130,98,32
11811,0,94,131,-37
11812,0,9,51,-42
11813,0,16,68,-52
11814,0,11,11,0
11815,0,5,15,-10
11816,0,6,9,-3
11817,0,54,128,-74
11818,0,15778,127702,-111924
11819,0,6,10,-4
11820,0,6,1,5
11821,0,57,443,-386
11823,0,129,132,-3
11825,0,6,20,-14
11826,0,105,28,77
11827,0,299,399,-100
11828,0,9,5,4
11829,0,14,64,-50
11830,0,708,403,305
11831,0,18,38,-20
11832,0,49,26,23
11833,0,394,493,-99
11834,0,2042,1578,464
11835,0,9,18,-9
11836,0,6,16,-10
11837,0,701,1397,-696
11838,0,6,13,-7
11839,0,415,229,186
11840,0,150,214,-64
11841,0,138,100,38
11842,0,12,18,-6
11843,0,2,9,-7
11844,0,15,12,3
11845,0,1109,1091,18
11847,0,22,2,20
11848,0,27,31,-4
11849,0,172,303,-131
11850,0,256,345,-89
11851,0,23,24,-1
11852,0,140,107,33
11853,0,448,111,337
11854,0,150,315,-165
11855,0,15,48,-33
11856,0,176,30,146
11857,0,250,231,19
11858,0,1,11,-10
11859,0,4236,1876,2360
11860,0,195,343,-148
11861,0,6,41,-35
11862,0,56,29,27
11863,0,833,1783,-950
11864,0,104,71,33
11865,0,1272,1247,25
11866,0,309,203,106
11867,0,1,2,-1
11868,0,222,161,61
11869,0,6,2,4
11870,0,40,158,-118
11871,0,64,95,-31
11872,0,151,94,57
11873,0,178,66,112
11874,0,1038,1462,-424
11875,0,13,2,11
11877,0,132,757,-625
11878,0,169,198,-29
11879,0,77,146,-69
11880,0,1,45,-44
11881,0,294,284,10
11882,0,29,40,-11
11883,0,11,19,-8
11884,0,9,43,-34
11885,0,679,1605,-926
11886,0,8,35,-27
11887,0,122,4,118
11888,0,2,4,-2
11889,0,78,111,-33
11890,0,47,1,46
11891,0,22,16,6
11892,0,38,30,8
11893,0,15,16,-1
11894,0,81,186,-105
11895,0,84,131,-47
11896,0,62,104,-42
11897,0,728,698,30
11898,0,410,160,250
11899,0,41,33,8
11900,0,67,109,-42
11901,0,5,18,-13
11902,0,105,300,-195
11903,0,143,172,-29
11905,0,15,108,-93
11906,0,32,16,16
11907,0,90,74,16
11908,0,44,12,32
11909,0,8,2,6
11910,0,10,4,6
11911,0,7,14,-7
11912,0,2,21,-19
11913,0,13,33,-20
11914,0,63,47,16
11915,0,4,23,-19
11916,0,562,135,427
11917,0,352,426,-74
11918,0,340,556,-216
11919,0,3272,3190,82
11920,0,19,86,-67
11922,0,11,16,-5
11923,0,59,60,-1
11924,0,74,91,-17
11925,0,47,20,27
11926,0,519,245,274
11927,0,13,63,-50
11928,0,93,25,68
11929,0,3186,1648,1538
11930,0,116,16,100
11932,0,8,53,-45
11933,0,443,210,233
11934,0,23,8,15
11935,0,5,1,4
11936,0,284,174,110
11937,0,4,4,0
11938,0,239,211,28
11939,0,18,13,5
11940,0,1122,96,1026
11941,0,944,559,385
11942,0,2,15,-13
11943,0,225,12,213
11944,0,16,10,6
11945,0,102,80,22
11946,0,340,27,313
11947,0,9,12,-3
11948,0,4839,6821,-1982
11949,0,5,143,-138
11950,0,131,129,2
11951,0,8,6,2
11952,0,16,24,-8
11953,0,582,776,-194
11954,0,8,31,-23
11955,0,1141,935,206
11956,0,80,285,-205
11957,0,8,47,-39
11958,0,76,61,15
11959,0,10,13,-3
11960,0,639,543,96
11961,0,1220,1136,84
11962,0,4,25,-21
11963,0,14,2,12
11964,0,726,22,704
11965,0,5,10,-5
11966,0,16,24,-8
11967,0,28,50,-22
11969,0,21,32,-11
11970,0,14,32,-18
11971,0,123,285,-162
11972,0,56,120,-64
11973,0,385,443,-58
11974,0,9,90,-81
11975,0,81,178,-97
11976,0,385,97,288
11978,0,74,19,55
11979,0,84,42,42
11980,0,17,4,13
11981,0,19,114,-95
11982,0,657,708,-51
11983,0,48,148,-100
11984,0,48,9,39
11985,0,21,96,-75
11986,0,3897,1057,2840
11987,0,304,432,-128
11988,0,604,1095,-491
11989,0,41,105,-64
11990,0,1,2,-1
11991,0,773,365,408
11992,0,18,27,-9
11993,0,49,66,-17
11994,0,12,20,-8
11995,0,117,77,40
11996,0,4,16,-12
11997,0,2,110,-108
11998,0,1801,1703,98
11999,0,10,21,-11
12000,0,151,584,-433
12001,0,418,8611,-8193
12002,0,5,30,-25
12003,0,24,17,7
12004,0,33,60,-27
12005,0,13739,9542,4197
12006,0,290,746,-456
12007,0,70,78,-8
12008,0,3069,2282,787
12009,0,1,11,-10
12010,0,5,19,-14
12011,0,56,58,-2
12012,0,6,70,-64
12013,0,25,91,-66
12014,0,11,20,-9
12015,0,44,9,35
12016,0,21,75,-54
12017,0,7,3,4
12018,0,70,179,-109
12020,0,117,212,-95
12021,0,78,95,-17
12023,0,467,543,-76
12024,0,80,55,25
12025,0,264,73,191
12026,0,10,61,-51
12027,0,32,51,-19
12028,0,357,530,-173
12029,0,31,47,-16
12030,0,166,54,112
12031,0,117,75,42
12032,0,4,13,-9
12033,0,59,83,-24
12034,0,172,292,-120
12035,0,1499,1074,425
12036,0,7,12,-5
12037,0,216,376,-160
12038,0,20,82,-62
12039,0,1,4,-3
12040,0,128,123,5
12041,0,3,2,1
12042,0,206,1503,-1297
12043,0,3,86,-83
12044,0,255,522,-267
12045,0,7,14,-7
12046,0,182,123,59
12047,0,3173,5427,-2254
12048,0,17,669,-652
12049,0,53,22,31
12050,0,63,47,16
12051,0,13,29,-16
12052,0,61,104,-43
12053,0,110,150,-40
12054,0,4,4,0
12055,0,13,65,-52
12056,0,1454,867,587
12057,0,29,56,-27
12058,0,154,495,-341
12059,0,67,146,-79
12060,0,3,17,-14
12061,0,349,583,-234
12062,0,88,247,-159
12063,0,25,20,5
12064,0,9,13,-4
12065,0,8,13,-5
12066,0,71,300,-229
12067,0,13856,23163,-9307
12069,0,277,268,9
12070,0,36,10,26
12071,0,3,17,-14
12072,0,59,73,-14
12073,0,86,100,-14
12074,0,199,1085,-886
12075,0,97,176,-79
12076,0,22,41,-19
12077,0,3,12,-9
12078,0,117,76,41
12079,0,206,473,-267
