uid,variant_number,total_active_mins
14006,0,97.0
14007,0,7.0
14008,0,32.0
14010,0,38.0
14011,0,23.0
14012,0,19.0
14013,0,47.0
14014,0,4.0
14016,0,113.0
14017,0,9.0
14018,0,11.0
14020,0,58.0
14021,0,4.0
14022,0,6.0
14024,0,2.0
14025,0,28.0
14026,0,60.0
14027,0,5.0
14028,0,24.0
14029,0,100.0
14030,0,46.0
14032,0,12.0
14033,0,46.0
14034,0,108.0
14035,0,18.0
14036,0,2.0
14038,0,9.0
14040,0,23.0
14044,0,4.0
14046,0,22.0
14047,0,45.0
14049,0,1.0
14050,0,55.0
14051,0,113.0
14052,0,87.0
14053,0,5.0
14054,0,3.0
14055,0,27.0
14056,0,6.0
14058,0,3.0
14060,0,23.0
14062,0,7.0
14064,0,47.0
14065,0,68.0
14066,0,21.0
14067,0,5.0
14068,0,21.0
14072,0,5.0
14073,0,112.0
14074,0,7.0
14075,0,31.0
14076,0,30.0
14077,0,8.0
14080,0,37.0
14081,0,69.0
14082,0,41.0
14083,0,68.0
14085,0,82.0
14087,0,10.0
14089,0,18.0
14091,0,87.0
14093,0,49.0
14096,0,68.0
14097,0,17.0
14098,0,29.0
14100,0,8.0
14101,0,61.0
14102,0,71.0
14103,0,37.0
14104,0,80.0
14106,0,22.0
14107,0,30.0
14108,0,21.0
14109,0,117.0
14111,0,77.0
14112,0,2.0
14113,0,11.0
14114,0,80.0
14115,0,81.0
14116,0,10.0
14117,0,111.0
14118,0,86.0
14119,0,9.0
14120,0,30.0
14121,0,112.0
14122,0,22.0
14123,0,41.0
14124,0,9.0
14125,0,2.0
14126,0,14.0
14129,0,63.0
14130,0,78.0
14131,0,51.0
14133,0,23.0
14134,0,35.0
14135,0,119.0
14136,0,93.0
14137,0,17.0
14138,0,3.0
14139,0,33.0
14140,0,63.0
14141,0,4.0
14142,0,31.0
14143,0,25.0
14146,0,16.0
14148,0,49.0
14150,0,39.0
14151,0,11.0
14153,0,105.0
14154,0,50.0
14155,0,12.0
14156,0,30.0
14157,0,21.0
14159,0,55.0
14160,0,1.0
14161,0,4.0
14164,0,27.0
14165,0,21.0
14166,0,51.0
14167,0,18.0
14168,0,99.0
14169,0,18.0
14171,0,14.0
14172,0,24.0
14175,0,3.0
14177,0,6.0
14179,0,10.0
14180,0,35.0
14181,0,34.0
14182,0,2.0
14184,0,2.0
14188,0,7.0
14192,0,64.0
14193,0,46.0
14195,0,62.0
14196,0,25.0
14197,0,2.0
14198,0,10.0
14202,0,64.0
14205,0,7.0
14206,0,4.0
14207,0,1.0
14208,0,2.0
14209,0,44.0
14210,0,33.0
14213,0,119.0
14214,0,9.0
14215,0,23.0
14216,0,6.0
14217,0,4.0
14220,0,47.0
14221,0,120.0
14224,0,18.0
14228,0,14.0
14230,0,116.0
14231,0,25.0
14232,0,26.0
14235,0,100.0
14236,0,39.0
14237,0,39.0
14238,0,56.0
14239,0,44.0
14241,0,6.0
14242,0,2.0
14244,0,30.0
14245,0,12.0
14248,0,3.0
14250,0,48.0
14251,0,16.0
14253,0,1.0
14254,0,74.0
14255,0,29.0
14257,0,85.0
14259,0,42.0
14260,0,29.0
14262,0,8.0
14263,0,16.0
14264,0,5.0
14266,0,41.0
14271,0,28.0
14272,0,35.0
14273,0,4.0
14274,0,41.0
14278,0,86.0
14279,0,36.0
14281,0,61.0
14282,0,5.0
14283,0,21.0
14284,0,1.0
14285,0,105.0
14287,0,7.0
14288,0,28.0
14289,0,87.0
14291,0,5.0
14292,0,28.0
14293,0,21.0
14294,0,2.0
14295,0,3.0
14296,0,19.0
14297,0,1.0
14298,0,5.0
14300,0,45.0
14304,0,3.0
14306,0,14.0
14307,0,14.0
14309,0,8.0
14310,0,3.0
14311,0,3.0
14312,0,117.0
14313,0,97.0
14314,0,84.0
14315,0,77.0
14316,0,2.0
14319,0,48.0
14320,0,19.0
14321,0,58.0
14322,0,9.0
14323,0,24.0
14324,0,120.0
14325,0,50.0
14326,0,33.0
14327,0,60.0
14330,0,33.0
14333,0,99.0
14334,0,112.0
14335,0,1.0
14336,0,31.0
14337,0,24.0
14338,0,48.0
14339,0,47.0
14340,0,39.0
14341,0,35.0
14342,0,45.0
14343,0,11.0
14345,0,10.0
14347,0,1.0
14348,0,57.0
14349,0,16.0
14350,0,66.0
14351,0,74.0
14353,0,68.0
14354,0,9.0
14355,0,21.0
14356,0,32.0
14357,0,9.0
14358,0,49.0
14360,0,53.0
14361,0,2.0
14362,0,32.0
14363,0,4.0
14364,0,82.0
14365,0,32.0
14366,0,36.0
14370,0,24.0
14372,0,25.0
14374,0,66.0
14375,0,35.0
14378,0,14.0
14380,0,25.0
14381,0,22.0
14384,0,118.0
14385,0,12.0
14390,0,60.0
14392,0,4.0
14393,0,104.0
14397,0,2.0
14401,0,39.0
14402,0,103.0
14403,0,34.0
14404,0,40.0
14407,0,15.0
14408,0,19.0
14409,0,10.0
14410,0,10.0
14411,0,18.0
14413,0,27.0
14414,0,1.0
14416,0,7.0
14417,0,21.0
14420,0,33.0
14422,0,9.0
14423,0,94.0
14424,0,26.0
14425,0,15.0
14428,0,39.0
14429,0,32.0
14431,0,2.0
14432,0,10.0
14435,0,2.0
14437,0,25.0
14440,0,3.0
14441,0,3.0
14443,0,9.0
14448,0,103.0
14449,0,9.0
14450,0,19.0
14451,0,5.0
14454,0,14.0
14456,0,60.0
14458,0,23.0
14460,0,40.0
14463,0,74.0
14464,0,66.0
14466,0,82.0
14467,0,118.0
14468,0,59.0
14469,0,43.0
14470,0,49.0
14471,0,89.0
14472,0,31.0
14475,0,10.0
14477,0,17.0
14478,0,62.0
14480,0,22.0
14481,0,3.0
14482,0,18.0
14483,0,64.0
14484,0,64.0
14485,0,18.0
14486,0,33.0
14490,0,18.0
14492,0,2.0
14493,0,17.0
14496,0,13.0
14497,0,7.0
14498,0,23.0
14501,0,16.0
14502,0,1.0
14505,0,3.0
14507,0,1.0
14508,0,27.0
14510,0,56.0
14512,0,90.0
14513,0,36.0
14515,0,6.0
14518,0,46.0
14520,0,10.0
14521,0,3.0
14522,0,60.0
14527,0,15.0
14529,0,50.0
14531,0,44.0
14532,0,39.0
14538,0,10.0
14541,0,5.0
14542,0,41.0
14543,0,39.0
14546,0,29.0
14547,0,22.0
14549,0,8.0
14551,0,117.0
14552,0,8.0
14553,0,21.0
14554,0,5.0
14555,0,53.0
14556,0,22.0
14557,0,63.0
14559,0,20.0
14560,0,8.0
14563,0,84.0
14564,0,68.0
14566,0,22.0
14567,0,10.0
14568,0,27.0
14570,0,49.0
14572,0,78.0
14573,0,18.0
14574,0,2.0
14575,0,41.0
14576,0,6.0
14577,0,38.0
14578,0,2.0
14579,0,4.0
14580,0,47.0
14582,0,15.0
14583,0,70.0
14585,0,3.0
14587,0,6.0
14590,0,2.0
14591,0,35.0
14593,0,56.0
14595,0,118.0
14596,0,16.0
14597,0,26.0
14598,0,99.0
14599,0,9.0
14600,0,58.0
14601,0,6.0
14602,0,26.0
14603,0,21.0
14604,0,101.0
14605,0,9.0
14607,0,8.0
14608,0,19.0
14609,0,9.0
14611,0,33.0
14614,0,71.0
14615,0,2.0
14616,0,1.0
14617,0,32.0
14618,0,119.0
14619,0,31.0
14620,0,6.0
14624,0,31.0
14626,0,14.0
14627,0,86.0
14628,0,11.0
14629,0,11.0
14631,0,17.0
14632,0,111.0
14634,0,20.0
14635,0,9.0
14637,0,6.0
14641,0,9.0
14642,0,20.0
14643,0,9.0
14644,0,10.0
14645,0,19.0
14647,0,26.0
14650,0,41.0
14651,0,3.0
14655,0,35.0
14657,0,95.0
14659,0,7.0
14661,0,17.0
14663,0,53.0
14664,0,27.0
14665,0,4.0
14667,0,78.0
14668,0,41.0
14669,0,42.0
14672,0,6.0
14674,0,56.0
14675,0,86.0
14677,0,11.0
14678,0,81.0
14680,0,97.0
14681,0,62.0
14682,0,5.0
14684,0,22.0
14685,0,14.0
14686,0,6.0
14688,0,55.0
14689,0,13.0
14690,0,45.0
14692,0,36.0
14696,0,4.0
14698,0,92.0
14699,0,2.0
14701,0,23.0
14702,0,47.0
14703,0,43.0
14705,0,3.0
14706,0,6.0
14709,0,20.0
14711,0,74.0
14714,0,11.0
14715,0,12.0
14716,0,56.0
14718,0,87.0
14719,0,28.0
14720,0,29.0
14722,0,41.0
14723,0,17.0
14724,0,7.0
14725,0,11.0
14727,0,53.0
14728,0,97.0
14729,0,19.0
14730,0,11.0
14736,0,21.0
14737,0,18.0
14738,0,23.0
14739,0,16.0
14740,0,46.0
14741,0,10.0
14744,0,7.0
14745,0,57.0
14747,0,9.0
14748,0,116.0
14750,0,29.0
14751,0,66.0
14752,0,47.0
14753,0,20.0
14756,0,90.0
14759,0,17.0
14760,0,90.0
14761,0,47.0
14762,0,53.0
14764,0,17.0
14766,0,17.0
14769,0,37.0
14770,0,40.0
14772,0,36.0
14773,0,105.0
14774,0,31.0
14776,0,92.0
14777,0,15.0
14779,0,36.0
14780,0,110.0
14782,0,31.0
14785,0,49.0
14787,0,11.0
14788,0,2.0
14789,0,66.0
14791,0,119.0
14792,0,54.0
14793,0,4.0
14794,0,14.0
14796,0,111.0
14797,0,1.0
14800,0,8.0
14801,0,14.0
14804,0,101.0
14805,0,43.0
14809,0,28.0
14813,0,7.0
14815,0,32.0
14817,0,17.0
14819,0,33.0
14823,0,10.0
14829,0,16.0
14830,0,61.0
14832,0,4.0
14833,0,58.0
14834,0,6.0
14835,0,50.0
14838,0,33.0
14839,0,18.0
14840,0,37.0
14841,0,86.0
14844,0,2.0
14845,0,41.0
14846,0,57.0
14848,0,7.0
14849,0,51.0
14850,0,63.0
14855,0,6.0
14859,0,78.0
14860,0,3.0
14861,0,39.0
14863,0,82.0
14864,0,14.0
14866,0,3.0
14868,0,58.0
14869,0,21.0
14870,0,5.0
14871,0,32.0
14872,0,51.0
14873,0,5.0
14874,0,56.0
14880,0,16.0
14881,0,75.0
14886,0,74.0
14887,0,51.0
14888,0,4.0
14890,0,89.0
14891,0,101.0
14892,0,14.0
14894,0,72.0
14895,0,33.0
14897,0,12.0
14898,0,67.0
14902,0,1.0
14903,0,30.0
14904,0,5.0
14906,0,14.0
14907,0,18.0
14909,0,2.0
14910,0,11.0
14911,0,17.0
14912,0,3.0
14913,0,21.0
14914,0,3.0
14915,0,13.0
14916,0,8.0
14917,0,13.0
14919,0,47.0
14921,0,24.0
14923,0,5.0
14924,0,33.0
14926,0,83.0
14928,0,86.0
14929,0,15.0
14932,0,17.0
14933,0,9.0
14934,0,2.0
14935,0,77.0
14936,0,18.0
14937,0,36.0
14939,0,25.0
14943,0,85.0
14944,0,21.0
14945,0,48.0
14946,0,19.0
14947,0,1.0
14949,0,14.0
14950,0,17.0
14951,0,64.0
14952,0,3.0
14955,0,84.0
14956,0,99.0
14957,0,18.0
14958,0,28.0
14960,0,17.0
14961,0,2.0
14962,0,17.0
14963,0,9.0
14964,0,10.0
14965,0,59.0
14966,0,13.0
14968,0,9.0
14969,0,83.0
14970,0,1.0
14972,0,105.0
14973,0,7.0
14976,0,33.0
14978,0,54.0
14981,0,24.0
14982,0,4.0
14983,0,48.0
14986,0,65.0
14988,0,104.0
14989,0,68.0
14992,0,11.0
14993,0,16.0
14994,0,31.0
14997,0,11.0
15000,0,5.0
15001,0,95.0
15004,0,11.0
15005,0,28.0
15006,0,35.0
15007,0,86.0
15009,0,20.0
15010,0,38.0
15012,0,104.0
15013,0,23.0
15015,0,11.0
15016,0,14.0
15017,0,14.0
15018,0,80.0
15019,0,19.0
15020,0,17.0
15021,0,24.0
15022,0,24.0
15023,0,39.0
15025,0,59.0
15026,0,44.0
15027,0,28.0
15028,0,15.0
15029,0,45.0
15031,0,13.0
15032,0,25.0
15033,0,4.0
15035,0,37.0
15038,0,121.0
15041,0,52.0
15043,0,11.0
15047,0,20.0
15049,0,108.0
15050,0,10.0
15051,0,20.0
15052,0,7.0
15055,0,76.0
15059,0,7.0
15060,0,1.0
15062,0,56.0
15063,0,19.0
15070,0,9.0
15071,0,4.0
15072,0,18.0
15074,0,27.0
15075,0,6.0
15077,0,7.0
15078,0,32.0
15079,0,20.0
15080,0,17.0
15082,0,27.0
15084,0,11.0
15085,0,2.0
15086,0,6.0
15089,0,10.0
15091,0,20.0
15092,0,95.0
15095,0,40.0
15096,0,25.0
15099,0,14.0
15100,0,12.0
15102,0,91.0
15103,0,27.0
15105,0,48.0
15108,0,123.0
15110,0,17.0
15112,0,35.0
15113,0,12.0
15114,0,12.0
15115,0,118.0
15117,0,108.0
15118,0,7.0
15119,0,71.0
15126,0,38.0
15127,0,90.0
15129,0,3.0
15130,0,125.0
15132,0,3.0
15134,0,10.0
15135,0,52.0
15136,0,18.0
15137,0,8.0
15140,0,20.0
15141,0,26.0
15142,0,65.0
15143,0,68.0
15145,0,29.0
15146,0,3.0
15147,0,13.0
15149,0,65.0
15151,0,72.0
15152,0,114.0
15153,0,77.0
15156,0,67.0
15158,0,67.0
15160,0,79.0
15165,0,51.0
15166,0,13.0
15167,0,120.0
15168,0,18.0
15169,0,28.0
15170,0,7.0
15173,0,114.0
15174,0,21.0
15175,0,20.0
15176,0,112.0
15178,0,5.0
15179,0,34.0
15180,0,51.0
15181,0,45.0
15182,0,33.0
15184,0,27.0
15185,0,99.0
15187,0,27.0
15188,0,64.0
15190,0,2.0
15191,0,35.0
15192,0,54.0
15194,0,33.0
15196,0,59.0
15197,0,28.0
15198,0,95.0
15203,0,15.0
15204,0,35.0
15208,0,43.0
15210,0,48.0
15211,0,5.0
15212,0,37.0
15213,0,49.0
15215,0,43.0
15216,0,113.0
15218,0,120.0
15219,0,51.0
15220,0,66.0
15221,0,21.0
15222,0,18.0
15223,0,5.0
15224,0,21.0
15226,0,11.0
15227,0,56.0
15229,0,72.0
15230,0,16.0
15231,0,49.0
15232,0,1.0
15233,0,24.0
15234,0,62.0
15235,0,28.0
15237,0,106.0
15239,0,7.0
15242,0,24.0
15243,0,8.0
15245,0,39.0
15246,0,11.0
15247,0,44.0
15248,0,47.0
15251,0,75.0
15253,0,91.0
15254,0,13.0
15256,0,9.0
15258,0,20.0
15261,0,59.0
15262,0,15.0
15267,0,2.0
15268,0,21.0
15269,0,6.0
15272,0,16.0
15273,0,20.0
15274,0,88.0
15275,0,34.0
15276,0,4.0
15278,0,6.0
15279,0,7.0
15280,0,6.0
15281,0,11.0
15282,0,74.0
15284,0,17.0
15285,0,12.0
15286,0,50.0
15288,0,28.0
15289,0,94.0
15290,0,37.0
15291,0,25.0
15293,0,21.0
15294,0,18.0
15295,0,118.0
15296,0,48.0
15303,0,45.0
15305,0,12.0
15307,0,71.0
15308,0,9.0
15310,0,38.0
15311,0,47.0
15313,0,98.0
15314,0,19.0
15315,0,1.0
15316,0,2.0
15319,0,47.0
15320,0,46.0
15321,0,38.0
15322,0,98.0
15324,0,3.0
15325,0,73.0
15326,0,2.0
15329,0,10.0
15331,0,106.0
15332,0,21.0
15333,0,102.0
15334,0,23.0
15336,0,24.0
15338,0,53.0
15339,0,6.0
15341,0,50.0
15343,0,18.0
15344,0,33.0
15345,0,1.0
15347,0,61.0
15348,0,10.0
15354,0,2.0
15357,0,19.0
15360,0,37.0
15361,0,59.0
15362,0,1.0
15363,0,10.0
15365,0,30.0
15366,0,30.0
15369,0,65.0
15370,0,16.0
15371,0,33.0
15372,0,76.0
15373,0,2.0
15379,0,7.0
15380,0,84.0
15381,0,12.0
15382,0,81.0
15383,0,9.0
15384,0,12.0
15387,0,21.0
15388,0,119.0
15390,0,38.0
15392,0,1.0
15393,0,18.0
15397,0,8.0
15399,0,111.0
15400,0,11.0
15403,0,95.0
15404,0,13.0
15405,0,8.0
15406,0,5.0
15410,0,1.0
15411,0,35.0
15412,0,64.0
15413,0,62.0
15415,0,3.0
15417,0,29.0
15418,0,26.0
15419,0,14.0
15420,0,10.0
15421,0,54.0
15422,0,24.0
15423,0,73.0
15424,0,95.0
15425,0,23.0
15428,0,30.0
15429,0,12.0
15435,0,2.0
15436,0,37.0
15439,0,46.0
15444,0,2.0
15445,0,80.0
15446,0,3.0
15447,0,1.0
15448,0,15.0
15449,0,14.0
15450,0,14.0
15451,0,19.0
15455,0,21.0
15458,0,15.0
15460,0,24.0
15461,0,11.0
15463,0,13.0
15464,0,10.0
15467,0,59.0
15468,0,11.0
15469,0,13.0
15472,0,52.0
15474,0,10.0
15475,0,26.0
15479,0,37.0
15480,0,126.0
15481,0,104.0
15482,0,36.0
15484,0,20.0
15487,0,52.0
15488,0,84.0
15489,0,12.0
15490,0,12.0
15491,0,49.0
15492,0,1.0
15494,0,67.0
15495,0,18.0
15497,0,31.0
15498,0,52.0
15499,0,11.0
15500,0,64.0
15501,0,6.0
15502,0,5.0
15503,0,10.0
15504,0,40.0
15506,0,55.0
15508,0,11.0
15509,0,29.0
15510,0,8.0
15511,0,14.0
15513,0,34.0
15514,0,30.0
15515,0,72.0
15520,0,41.0
15523,0,5.0
15524,0,105.0
15525,0,91.0
15527,0,2.0
15530,0,24.0
15533,0,74.0
15534,0,62.0
15535,0,57.0
15539,0,37.0
15540,0,16.0
15541,0,12.0
15543,0,37.0
15544,0,9.0
15546,0,28.0
15547,0,18.0
15548,0,7.0
15549,0,13.0
15550,0,60.0
15555,0,15.0
15558,0,3.0
15559,0,6.0
15562,0,43.0
15563,0,13.0
15564,0,79.0
15566,0,26.0
15567,0,17.0
15568,0,4.0
15569,0,4.0
15574,0,24.0
15575,0,1.0
15576,0,4.0
15578,0,9.0
15580,0,95.0
15581,0,24.0
15583,0,39.0
15584,0,26.0
15585,0,2.0
15589,0,69.0
15596,0,18.0
15597,0,32.0
15599,0,16.0
15600,0,24.0
15601,0,30.0
15603,0,24.0
15604,0,20.0
15605,0,4.0
15606,0,1.0
15607,0,24.0
15608,0,37.0
15610,0,1.0
15611,0,47.0
15612,0,24.0
15613,0,57.0
15615,0,34.0
15617,0,102.0
15618,0,1.0
15619,0,59.0
15620,0,18.0
15622,0,9.0
15623,0,7.0
15625,0,7.0
15626,0,22.0
15627,0,21.0
15628,0,4.0
15630,0,7.0
15632,0,1.0
15636,0,13.0
15637,0,9.0
15638,0,111.0
15640,0,39.0
15642,0,17.0
15643,0,107.0
15644,0,3.0
15645,0,96.0
15646,0,10.0
15647,0,125.0
15648,0,69.0
15650,0,29.0
15651,0,4.0
15652,0,8.0
15653,0,2.0
15654,0,29.0
15655,0,7.0
15656,0,17.0
15657,0,30.0
15658,0,72.0
15659,0,111.0
15661,0,50.0
15662,0,17.0
15663,0,70.0
15665,0,37.0
15666,0,26.0
15667,0,12.0
15669,0,29.0
15670,0,10.0
15671,0,84.0
15672,0,107.0
15673,0,5.0
15674,0,2.0
15676,0,35.0
15677,0,67.0
15678,0,31.0
15679,0,19.0
15680,0,14.0
15682,0,70.0
15685,0,2.0
15686,0,93.0
15687,0,41.0
15690,0,22.0
15691,0,8.0
15692,0,20.0
15693,0,27.0
15694,0,7.0
15695,0,83.0
15696,0,27.0
15697,0,8.0
15699,0,2.0
15700,0,35.0
15701,0,69.0
15702,0,3.0
15703,0,16.0
15704,0,43.0
15708,0,2.0
15713,0,20.0
15715,0,5.0
15716,0,5.0
15717,0,24.0
15719,0,21.0
15721,0,47.0
15724,0,18.0
15726,0,83.0
15727,0,69.0
15731,0,2.0
15732,0,4.0
15733,0,1.0
15735,0,115.0
15740,0,20.0
15741,0,110.0
15749,0,74.0
15750,0,47.0
15752,0,5.0
15753,0,33.0
15755,0,4.0
15756,0,62.0
15757,0,5.0
15758,0,22.0
15760,0,1.0
15762,0,27.0
15766,0,26.0
15768,0,91.0
15769,0,10.0
15770,0,3.0
15771,0,29.0
15773,0,65.0
15774,0,21.0
15775,0,19.0
15777,0,14.0
15778,0,10.0
15780,0,29.0
15783,0,75.0
15785,0,101.0
15788,0,64.0
15789,0,16.0
15792,0,43.0
15793,0,30.0
15794,0,31.0
15795,0,9.0
15796,0,25.0
15797,0,33.0
15799,0,76.0
15800,0,65.0
15801,0,28.0
15804,0,5.0
15805,0,34.0
15806,0,3.0
15807,0,31.0
15811,0,39.0
15812,0,2.0
15813,0,44.0
15814,0,10.0
15816,0,20.0
15817,0,60.0
15818,0,49.0
15819,0,78.0
15820,0,1.0
15821,0,34.0
15822,0,6.0
15823,0,10.0
15824,0,7.0
15829,0,10.0
15830,0,24.0
15831,0,57.0
15834,0,1.0
15838,0,40.0
15839,0,46.0
15841,0,10.0
15842,0,36.0
15844,0,36.0
15845,0,16.0
15846,0,58.0
15847,0,1.0
15849,0,25.0
15850,0,44.0
15851,0,15.0
15852,0,11.0
15853,0,33.0
15855,0,25.0
15857,0,77.0
15859,0,65.0
15860,0,8.0
15863,0,60.0
15864,0,118.0
15866,0,61.0
15867,0,34.0
15868,0,15.0
15870,0,25.0
15871,0,9.0
15872,0,7.0
15873,0,24.0
15874,0,45.0
15876,0,106.0
15877,0,20.0
15878,0,79.0
15879,0,21.0
15881,0,34.0
15883,0,47.0
15886,0,2.0
15887,0,29.0
15888,0,64.0
15891,0,41.0
15892,0,11.0
15894,0,21.0
15896,0,7.0
15900,0,31.0
15902,0,123.0
15903,0,17.0
15904,0,70.0
15905,0,5.0
15906,0,62.0
15907,0,122.0
15911,0,5.0
15912,0,29.0
15913,0,34.0
15914,0,72.0
15915,0,14.0
15916,0,41.0
15917,0,48.0
15918,0,36.0
15920,0,13.0
15921,0,21.0
15922,0,14.0
15925,0,5.0
15926,0,1.0
15927,0,24.0
15928,0,82.0
15929,0,57.0
15930,0,40.0
15931,0,5.0
15932,0,3.0
15933,0,22.0
15934,0,3.0
15935,0,10.0
15937,0,43.0
15942,0,91.0
15944,0,115.0
15947,0,80.0
15948,0,7.0
15949,0,9.0
15951,0,82.0
15952,0,40.0
15954,0,10.0
15955,0,23.0
15956,0,1.0
15960,0,106.0
15963,0,3.0
15964,0,39.0
15965,0,28.0
15966,0,40.0
15967,0,92.0
15968,0,9.0
15970,0,114.0
15971,0,90.0
15973,0,1.0
15975,0,20.0
15976,0,42.0
15977,0,3.0
15978,0,47.0
15979,0,26.0
15980,0,17.0
15982,0,57.0
15983,0,89.0
15984,0,29.0
15988,0,79.0
15991,0,16.0
15993,0,5.0
15994,0,13.0
15996,0,13.0
15997,0,19.0
15998,0,118.0
16000,0,22.0
16002,0,62.0
16004,0,3.0
16005,0,78.0
16010,0,34.0
16012,0,9.0
16014,0,17.0
16016,0,69.0
16017,0,24.0
16018,0,15.0
16019,0,40.0
16021,0,15.0
16022,0,29.0
16023,0,93.0
16028,0,26.0
16030,0,6.0
16033,0,37.0
16035,0,1.0
16036,0,39.0
16037,0,11.0
16041,0,12.0
16043,0,2.0
16044,0,15.0
16045,0,78.0
16046,0,26.0
16048,0,36.0
16049,0,56.0
16051,0,11.0
16052,0,67.0
16053,0,4.0
16056,0,10.0
16057,0,41.0
16058,0,19.0
16060,0,70.0
16061,0,103.0
16063,0,97.0
16065,0,33.0
16067,0,26.0
16068,0,20.0
16070,0,44.0
16074,0,89.0
16075,0,51.0
16077,0,26.0
16078,0,104.0
16080,0,54.0
16082,0,9.0
16086,0,20.0
16087,0,43.0
16089,0,7.0
16093,0,7.0
16094,0,119.0
16095,0,70.0
16096,0,15.0
16097,0,41.0
16099,0,14.0
16102,0,8.0
16104,0,12.0
16106,0,64.0
16107,0,110.0
16108,0,66.0
16109,0,19.0
16111,0,9.0
16112,0,16.0
16114,0,41.0
16115,0,113.0
16118,0,58.0
16119,0,45.0
16121,0,13.0
16122,0,22.0
16123,0,1.0
16124,0,4.0
16125,0,74.0
16127,0,54.0
16128,0,63.0
16129,0,37.0
16130,0,4.0
16131,0,46.0
16133,0,49.0
16134,0,24.0
16138,0,12.0
16140,0,14.0
16141,0,51.0
16142,0,6.0
16143,0,27.0
16145,0,10.0
16146,0,17.0
16147,0,44.0
16148,0,8.0
16150,0,52.0
16152,0,33.0
16153,0,21.0
16154,0,9.0
16155,0,23.0
16156,0,93.0
16157,0,28.0
16160,0,26.0
16161,0,10.0
16162,0,92.0
16163,0,75.0
16167,0,42.0
16168,0,55.0
16169,0,7.0
16170,0,85.0
16171,0,10.0
16172,0,26.0
16173,0,62.0
16175,0,14.0
16176,0,14.0
16177,0,15.0
16179,0,3.0
16180,0,91.0
16184,0,11.0
16186,0,62.0
16189,0,61.0
16190,0,50.0
16192,0,19.0
16197,0,47.0
16198,0,30.0
16200,0,12.0
16202,0,42.0
16203,0,36.0
16204,0,4.0
16207,0,9.0
16209,0,77.0
16210,0,11.0
16211,0,34.0
16212,0,22.0
16213,0,37.0
16214,0,56.0
16217,0,105.0
16218,0,105.0
16219,0,2.0
16221,0,7.0
16222,0,23.0
16223,0,42.0
16224,0,48.0
16225,0,4.0
16226,0,1.0
16227,0,21.0
16228,0,3.0
16231,0,12.0
16232,0,6.0
16233,0,97.0
16236,0,100.0
16237,0,109.0
16239,0,92.0
16240,0,7.0
16241,0,12.0
16242,0,55.0
16243,0,103.0
16244,0,4.0
16246,0,87.0
16247,0,8.0
16249,0,5.0
16250,0,4.0
16251,0,6.0
16252,0,2.0
16253,0,1.0
16256,0,31.0
16257,0,13.0
16258,0,44.0
16260,0,8.0
16261,0,28.0
16262,0,68.0
16263,0,16.0
16264,0,2.0
16265,0,17.0
16267,0,98.0
16268,0,106.0
16269,0,49.0
16270,0,28.0
16271,0,12.0
16272,0,3.0
16273,0,77.0
16274,0,38.0
16280,0,46.0
16281,0,2.0
16282,0,100.0
16283,0,10.0
16284,0,65.0
16285,0,29.0
16286,0,77.0
16287,0,121.0
16288,0,11.0
16291,0,4.0
16297,0,18.0
16298,0,77.0
16301,0,8.0
16303,0,65.0
16305,0,43.0
16307,0,40.0
16308,0,32.0
16309,0,57.0
16311,0,29.0
16312,0,53.0
16313,0,7.0
16314,0,17.0
16318,0,1.0
16322,0,72.0
16323,0,14.0
16324,0,6.0
16327,0,92.0
16330,0,15.0
16331,0,18.0
16333,0,25.0
16337,0,56.0
16339,0,9.0
16341,0,14.0
16343,0,122.0
16346,0,13.0
16347,0,12.0
16348,0,43.0
16349,0,5.0
16350,0,40.0
16351,0,62.0
16352,0,16.0
16354,0,17.0
16355,0,8.0
16357,0,80.0
16358,0,8.0
16362,0,28.0
16365,0,46.0
16366,0,32.0
16367,0,3.0
16368,0,1.0
16370,0,98.0
16371,0,3.0
16373,0,4.0
16375,0,14.0
16376,0,5.0
16377,0,33.0
16378,0,20.0
16383,0,42.0
16384,0,7.0
16386,0,112.0
16387,0,21.0
16388,0,9.0
16389,0,57.0
16390,0,10.0
16391,0,16.0
16393,0,76.0
16394,0,35.0
16397,0,1.0
16398,0,26.0
16399,0,11.0
16400,0,38.0
16401,0,25.0
16404,0,36.0
16406,0,53.0
16412,0,85.0
16414,0,30.0
16417,0,6.0
16418,0,54.0
16419,0,61.0
16421,0,39.0
16422,0,65.0
16423,0,6.0
16424,0,20.0
16427,0,61.0
16428,0,9.0
16429,0,15.0
16430,0,24.0
16431,0,33.0
16433,0,29.0
16435,0,3.0
16436,0,57.0
16440,0,38.0
16446,0,16.0
16449,0,34.0
16450,0,40.0
16451,0,63.0
16454,0,118.0
16455,0,7.0
16456,0,3.0
16457,0,86.0
16458,0,3.0
16459,0,63.0
16461,0,30.0
16462,0,6.0
16463,0,6.0
16464,0,9.0
16467,0,1.0
16469,0,29.0
16471,0,12.0
16472,0,29.0
16474,0,17.0
16475,0,10.0
16477,0,11.0
16478,0,20.0
16479,0,100.0
16481,0,67.0
16483,0,7.0
16484,0,10.0
16485,0,26.0
16487,0,16.0
16488,0,30.0
16490,0,9.0
16492,0,25.0
16493,0,3.0
16494,0,10.0
16495,0,11.0
16496,0,5.0
16497,0,26.0
16498,0,22.0
16500,0,41.0
16502,0,28.0
16505,0,37.0
16506,0,21.0
16507,0,79.0
