uid,variant_number,total_active_mins,gender
10800,0,8.0,female
10801,0,8.0,male
10802,0,25.0,male
10803,0,1193.0,male
10804,0,118.0,female
10805,0,3.0,unknown
10806,0,42.0,male
10807,0,319.0,female
10809,0,3.0,male
10810,0,92.0,unknown
10811,0,2.0,male
10812,0,274.0,male
10813,0,6.0,female
10814,0,16.0,male
10815,0,24.0,unknown
10816,0,76.0,male
10817,0,49.0,male
10818,0,73.0,male
10819,0,84.0,female
10820,0,21.0,female
10821,0,34.0,male
10822,0,4.0,male
10823,0,434.0,male
10824,0,49.0,female
10825,0,15.0,male
10826,0,45.0,female
10827,0,278.0,unknown
10829,0,5.0,female
10830,0,43.0,female
10831,0,19.0,unknown
10832,0,35.0,male
10833,0,134.0,male
10834,0,13.0,unknown
10835,0,57.0,male
10836,0,2413.0,unknown
10837,0,30.0,male
10838,0,31.0,unknown
10839,0,24.0,unknown
10840,0,450.0,male
10841,0,747.0,female
10842,0,1427.0,male
10843,0,164.0,male
10844,0,55.0,male
10845,0,6.0,male
10846,0,72.0,female
10847,0,80.0,female
10848,0,133.0,male
10849,0,90.0,male
10850,0,24.0,male
10851,0,712.0,male
10853,0,228.0,female
10854,0,1381.0,male
10855,0,299.0,male
10856,0,10.0,male
10857,0,218.0,male
10858,0,30.0,female
10859,0,947.0,male
10860,0,7.0,female
10861,0,8.0,male
10862,0,2.0,male
10863,0,195.0,male
10864,0,12.0,male
10865,0,33.0,male
10866,0,13.0,male
10867,0,21.0,male
10868,0,64.0,male
10869,0,118.0,female
10870,0,758.0,female
10871,0,15.0,unknown
10872,0,47.0,male
10873,0,116.0,male
10874,0,30.0,male
10875,0,61.0,male
10876,0,133.0,unknown
10877,0,11.0,male
10878,0,208.0,male
10879,0,6.0,male
10880,0,10.0,male
10881,0,220.0,male
10882,0,122.0,male
10883,0,69.0,unknown
10884,0,62.0,unknown
10885,0,4241.0,male
10886,0,2859.0,male
10887,0,18.0,female
10888,0,9.0,female
10889,0,114.0,male
10890,0,42.0,female
10891,0,63.0,male
10892,0,28.0,female
10893,0,652.0,male
10894,0,3305.0,male
10895,0,122.0,male
10896,0,12.0,female
10898,0,34.0,male
10899,0,46.0,unknown
10900,0,102.0,female
10901,0,71.0,female
10902,0,3194.0,male
10903,0,3.0,male
10905,0,5.0,male
10906,0,70.0,female
10907,0,5.0,male
10908,0,80.0,female
10909,0,5.0,female
10910,0,37.0,male
10911,0,790.0,male
10912,0,3404.0,male
10913,0,6.0,male
10914,0,11176.0,male
10915,0,27.0,male
10918,0,374.0,female
10919,0,54.0,female
10920,0,34.0,unknown
10921,0,69.0,female
10922,0,8.0,male
10923,0,241.0,female
10924,0,41.0,female
10925,0,31.0,male
10926,0,4473.0,female
10927,0,1181.0,female
10928,0,13.0,male
10929,0,136.0,male
10930,0,13.0,female
10931,0,119.0,female
10932,0,2790.0,male
10933,0,5.0,male
10934,0,17.0,female
10935,0,4.0,male
10936,0,39.0,male
10937,0,3090.0,male
10938,0,1241.0,female
10939,0,33.0,unknown
10940,0,1.0,male
10941,0,35.0,unknown
10942,0,19.0,female
10943,0,56.0,male
10945,0,12.0,male
10946,0,276.0,female
10947,0,797.0,male
10949,0,81.0,male
10950,0,22.0,male
10952,0,20.0,male
10953,0,306.0,male
10954,0,107.0,unknown
10955,0,7.0,male
10956,0,24.0,female
10957,0,70.0,male
10958,0,1866.0,male
10960,0,103.0,female
10961,0,6976.0,unknown
10962,0,4.0,unknown
10963,0,25.0,male
10964,0,16.0,male
10965,0,776.0,female
10966,0,55.0,unknown
10967,0,28.0,female
10968,0,662.0,male
10969,0,1.0,male
10970,0,434.0,female
10971,0,21.0,unknown
10972,0,11190.0,male
10973,0,133.0,male
10975,0,36.0,male
10976,0,276.0,male
10977,0,3.0,male
10978,0,120.0,unknown
10979,0,4.0,male
10980,0,6.0,female
10981,0,48.0,male
10982,0,767.0,female
10983,0,2309.0,male
10984,0,2.0,female
10985,0,28.0,male
10986,0,20.0,female
10987,0,67.0,unknown
10988,0,465.0,male
10991,0,133.0,female
10992,0,325.0,male
10993,0,649.0,female
10994,0,162.0,male
10995,0,75.0,male
10996,0,9.0,male
10997,0,1198.0,male
10998,0,3.0,female
10999,0,5.0,unknown
11000,0,837.0,unknown
11001,0,268.0,female
11002,0,42.0,female
11003,0,67.0,male
11004,0,2.0,male
11005,0,25.0,male
11006,0,40.0,male
11007,0,2520.0,female
11008,0,55.0,female
11009,0,265.0,female
11010,0,15.0,female
11011,0,122.0,male
11012,0,42.0,male
11013,0,9.0,female
11014,0,8.0,male
11015,0,117.0,male
11016,0,4752.0,female
11017,0,535.0,male
11018,0,1330.0,male
11019,0,3.0,male
11020,0,59.0,female
11021,0,47.0,female
11022,0,4.0,male
11023,0,10.0,unknown
11024,0,18.0,male
11025,0,1023.0,female
11026,0,101.0,male
11027,0,3.0,female
11028,0,485.0,male
11029,0,55.0,male
11030,0,9.0,female
11031,0,121.0,male
11032,0,40.0,male
11033,0,1744.0,female
11034,0,83.0,male
11035,0,38.0,male
11036,0,8361.0,male
11037,0,22.0,male
11038,0,38.0,male
11039,0,4.0,male
11040,0,223.0,male
11041,0,37.0,unknown
11042,0,146.0,male
11043,0,260.0,male
11044,0,5.0,male
11046,0,6.0,male
11047,0,34.0,unknown
11048,0,43.0,male
11049,0,30.0,female
11050,0,87.0,female
11051,0,45.0,male
11052,0,6.0,female
11053,0,2465.0,male
11054,0,1511.0,unknown
11055,0,39.0,male
11056,0,51.0,female
11058,0,76.0,male
11059,0,77.0,female
11060,0,11.0,male
11061,0,92.0,female
11062,0,22.0,female
11063,0,38.0,female
11064,0,1617.0,unknown
11065,0,2.0,male
11066,0,9.0,unknown
11067,0,27.0,male
11068,0,32.0,male
11069,0,15.0,female
11070,0,542.0,male
11071,0,3.0,female
11074,0,62.0,female
11076,0,11.0,unknown
11077,0,66.0,unknown
11078,0,131.0,male
11079,0,96.0,male
11080,0,4412.0,male
11081,0,29.0,unknown
11082,0,695.0,unknown
11083,0,25.0,male
11084,0,30.0,male
11085,0,8.0,male
11086,0,9.0,male
11087,0,91.0,male
11088,0,83.0,male
11089,0,26.0,female
11090,0,3413.0,female
11091,0,90.0,unknown
11092,0,15.0,female
11093,0,79.0,unknown
11094,0,441.0,unknown
11095,0,83.0,male
11096,0,243.0,male
11097,0,23.0,female
11098,0,16.0,male
11100,0,322.0,male
11101,0,1099.0,female
11102,0,4.0,male
11103,0,430.0,female
11104,0,202.0,male
11105,0,109.0,male
11106,0,14.0,female
11107,0,13608.0,male
11108,0,376.0,male
11109,0,60.0,male
11110,0,15.0,female
11111,0,15.0,male
11112,0,185.0,female
11113,0,13.0,unknown
11114,0,36.0,unknown
11115,0,678.0,male
11116,0,278.0,male
11117,0,6.0,female
11118,0,9.0,male
11119,0,12.0,male
11121,0,4.0,unknown
11122,0,18.0,male
11123,0,34.0,male
11124,0,113.0,male
11125,0,35.0,female
11126,0,237.0,male
11127,0,1212.0,male
11128,0,24.0,female
11129,0,58.0,male
11130,0,71.0,male
11131,0,46.0,male
11132,0,54.0,unknown
11133,0,19.0,male
11134,0,148.0,female
11135,0,16.0,male
11136,0,5.0,male
11137,0,29.0,male
11138,0,91.0,unknown
11139,0,724.0,male
11140,0,33.0,female
11141,0,95.0,male
11142,0,173.0,unknown
11144,0,2.0,male
11145,0,7533.0,male
11146,0,41.0,female
11147,0,753.0,male
11148,0,108.0,male
11149,0,54.0,female
11150,0,349.0,female
11151,0,30.0,male
11152,0,3.0,female
11153,0,2013.0,male
11154,0,16.0,male
11155,0,93.0,male
11156,0,73.0,unknown
11157,0,61.0,male
11158,0,1.0,male
11159,0,345.0,male
11160,0,592.0,male
11161,0,245.0,male
11162,0,421.0,female
11163,0,103.0,male
11164,0,9.0,male
11165,0,9.0,male
11166,0,69.0,male
11167,0,60.0,female
11168,0,62.0,male
11169,0,229.0,male
11170,0,100.0,male
11171,0,45.0,male
11172,0,1106.0,male
11173,0,91.0,unknown
11174,0,122.0,male
11175,0,122.0,male
11176,0,12.0,unknown
11177,0,2452.0,male
11178,0,8.0,male
11179,0,277.0,male
11180,0,1456.0,unknown
11181,0,3.0,unknown
11182,0,25.0,male
11183,0,63.0,male
11185,0,13.0,male
11186,0,59.0,male
11187,0,1385.0,male
11188,0,297.0,female
11189,0,180.0,unknown
11190,0,233.0,male
11191,0,103.0,female
11192,0,7.0,female
11193,0,170.0,male
11194,0,4.0,male
11195,0,13.0,male
11196,0,126.0,male
11198,0,2.0,female
11199,0,602.0,female
11200,0,45.0,female
11201,0,26.0,female
11203,0,320.0,male
11205,0,43.0,male
11206,0,337.0,male
11208,0,11.0,male
11209,0,6.0,male
11210,0,611.0,male
11212,0,3497.0,unknown
11213,0,276.0,male
11214,0,29.0,male
11215,0,216.0,male
11216,0,14.0,female
11217,0,11.0,female
11218,0,22.0,male
11219,0,68.0,unknown
11220,0,20.0,female
11221,0,411.0,male
11222,0,43.0,female
11223,0,222.0,female
11224,0,3.0,male
11225,0,33.0,unknown
11226,0,5.0,unknown
11227,0,138.0,male
11228,0,113.0,male
11229,0,384.0,unknown
11230,0,251.0,unknown
11231,0,4.0,male
11232,0,28.0,unknown
11233,0,4225.0,male
11234,0,101.0,male
11235,0,1942.0,male
11236,0,1115.0,male
11237,0,414.0,male
11238,0,7.0,male
11239,0,1319.0,male
11240,0,10.0,female
11241,0,421.0,male
11242,0,92.0,male
11243,0,23.0,female
11244,0,23.0,female
11245,0,691.0,female
11246,0,83.0,male
11247,0,39.0,female
11248,0,1993.0,female
11249,0,6.0,female
11251,0,1.0,male
11252,0,1517.0,male
11253,0,222.0,male
11254,0,8.0,male
11255,0,9.0,female
11256,0,14.0,female
11257,0,933.0,unknown
11258,0,2.0,unknown
11259,0,7.0,male
11260,0,66.0,male
11261,0,60.0,male
11262,0,268.0,unknown
11264,0,53.0,male
11265,0,102.0,female
11266,0,12.0,unknown
11267,0,34.0,male
11268,0,7574.0,male
11269,0,70.0,male
11270,0,3.0,male
11272,0,10.0,female
11273,0,29.0,male
11274,0,334.0,male
11275,0,456.0,male
11276,0,147.0,male
11277,0,27.0,male
11278,0,1329.0,male
11279,0,27.0,male
11280,0,106.0,male
11281,0,640.0,male
11282,0,466.0,male
11284,0,54.0,male
11285,0,3.0,female
11286,0,39.0,male
11287,0,22.0,male
11288,0,182.0,male
11289,0,38.0,female
11290,0,227.0,female
11291,0,11.0,unknown
11292,0,27.0,male
11293,0,19.0,male
11294,0,13.0,male
11295,0,18.0,male
11296,0,131.0,unknown
11297,0,9.0,male
11298,0,4430.0,male
11299,0,23.0,male
11300,0,892.0,female
11301,0,287.0,unknown
11302,0,89.0,female
11303,0,60.0,female
11304,0,192.0,unknown
11305,0,20.0,unknown
11306,0,359.0,male
11307,0,4.0,unknown
11308,0,13.0,male
11309,0,1.0,male
11310,0,1.0,male
11311,0,622.0,male
11312,0,30.0,male
11313,0,224.0,male
11314,0,7.0,male
11315,0,19.0,male
11317,0,66.0,male
11318,0,37.0,male
11319,0,78.0,male
11320,0,22.0,unknown
11321,0,15.0,male
11322,0,380.0,female
11323,0,7.0,female
11324,0,13.0,unknown
11325,0,99.0,male
11326,0,34.0,male
11327,0,3.0,male
11328,0,72.0,female
11329,0,19.0,male
11330,0,70.0,male
11331,0,9.0,female
11332,0,281.0,female
11334,0,6.0,male
11335,0,44.0,male
11336,0,13.0,male
11337,0,17.0,unknown
11338,0,37.0,unknown
11339,0,39.0,male
11340,0,32.0,male
11341,0,100.0,male
11342,0,30.0,male
11343,0,408.0,male
11344,0,169.0,male
11345,0,1030.0,female
11346,0,1479.0,male
11347,0,3.0,male
11348,0,19.0,female
11349,0,92.0,female
11350,0,8441.0,male
11351,0,14.0,male
11352,0,415.0,male
11353,0,24.0,male
11354,0,6.0,male
11355,0,36.0,male
11356,0,3.0,male
11357,0,63.0,male
11358,0,235.0,male
11359,0,3.0,female
11360,0,88.0,male
11361,0,7.0,male
11362,0,5.0,male
11363,0,20.0,male
11364,0,52.0,unknown
11365,0,17.0,female
11366,0,4560.0,male
11367,0,163.0,male
11368,0,50.0,male
11369,0,5560.0,male
11371,0,836.0,female
11372,0,51.0,female
11373,0,131.0,male
11374,0,88.0,unknown
11375,0,554.0,female
11376,0,14.0,female
11377,0,117.0,unknown
11378,0,39.0,male
11379,0,4.0,male
11380,0,7.0,male
11381,0,1295.0,male
11382,0,798.0,female
11385,0,686.0,male
11386,0,79.0,male
11387,0,23674.0,male
11388,0,3.0,male
11390,0,253.0,male
11391,0,27.0,male
11393,0,342.0,male
11394,0,5.0,male
11395,0,1663.0,male
11396,0,189.0,unknown
11397,0,27.0,unknown
11399,0,23.0,female
11400,0,89.0,male
11401,0,87.0,male
11402,0,57.0,male
11403,0,525.0,male
11404,0,22.0,male
11405,0,330.0,male
11406,0,61.0,female
11407,0,645.0,female
11408,0,2.0,male
11409,0,3.0,male
11410,0,34.0,female
11411,0,2.0,male
11412,0,42.0,female
11413,0,6.0,female
11414,0,12.0,male
11415,0,215.0,female
11416,0,10.0,female
11417,0,53.0,female
11418,0,58.0,unknown
11419,0,271.0,male
11420,0,84.0,male
11421,0,27.0,unknown
11422,0,1762.0,female
11423,0,143.0,female
11424,0,99.0,male
11425,0,7760.0,male
11426,0,26.0,female
11429,0,2.0,female
11430,0,48.0,male
11431,0,4021.0,male
11432,0,13.0,female
11433,0,526.0,female
11434,0,98.0,female
11435,0,25.0,male
11437,0,38.0,female
11438,0,352.0,male
11439,0,175.0,male
11440,0,100.0,male
11441,0,9.0,male
11442,0,42.0,female
11443,0,101.0,male
11444,0,116.0,male
11445,0,288.0,male
11446,0,72.0,male
11447,0,136.0,female
11448,0,48.0,unknown
11449,0,64.0,male
11450,0,95.0,male
11451,0,67.0,male
11452,0,963.0,female
11453,0,10.0,male
11454,0,62.0,male
11455,0,11.0,female
11456,0,35.0,unknown
11457,0,29.0,male
11458,0,1640.0,female
11459,0,14.0,female
11460,0,29.0,unknown
11461,0,135.0,female
11462,0,13.0,unknown
11463,0,66.0,unknown
11464,0,1.0,female
11465,0,2.0,female
11466,0,33.0,male
11467,0,35.0,male
11468,0,94.0,male
11469,0,36.0,female
11471,0,41.0,female
11472,0,23.0,unknown
11473,0,26.0,unknown
11474,0,66.0,female
11475,0,334.0,unknown
11476,0,53.0,male
11477,0,24.0,female
11478,0,7.0,female
11479,0,118.0,unknown
11480,0,120.0,female
11481,0,13.0,female
11482,0,105.0,unknown
11483,0,1.0,male
11484,0,2.0,female
11485,0,57.0,male
11486,0,16.0,unknown
11487,0,145.0,unknown
11488,0,12.0,male
11490,0,174.0,female
11491,0,172.0,male
11492,0,169.0,male
11493,0,161.0,male
11495,0,18.0,unknown
11496,0,12.0,male
11497,0,18.0,male
11498,0,89.0,male
11499,0,22.0,female
11500,0,4.0,male
11501,0,20.0,male
11502,0,431.0,female
11503,0,14.0,male
11504,0,27.0,male
11505,0,17.0,male
11506,0,3.0,unknown
11507,0,13.0,male
11508,0,120.0,male
11510,0,20.0,unknown
11511,0,48.0,unknown
11512,0,3873.0,female
11513,0,52.0,male
11514,0,108.0,female
11515,0,8.0,female
11516,0,44.0,male
11517,0,16.0,male
11518,0,128.0,female
11519,0,98.0,male
11520,0,58.0,female
11521,0,163.0,male
11522,0,14.0,male
11523,0,390.0,male
11524,0,18.0,male
11525,0,3446.0,female
11526,0,11.0,male
11527,0,371.0,male
11528,0,13.0,female
11529,0,40.0,female
11530,0,17.0,male
11531,0,55.0,female
11532,0,545.0,male
11533,0,66.0,male
11534,0,330.0,unknown
11535,0,424.0,female
11536,0,34.0,female
11537,0,210.0,male
11538,0,9.0,female
11539,0,274.0,male
11540,0,41.0,male
11541,0,253.0,male
11542,0,12.0,male
11543,0,31.0,male
11544,0,4.0,male
11545,0,88.0,female
11546,0,9.0,male
11547,0,49.0,male
11548,0,276.0,unknown
11549,0,188.0,male
11551,0,282.0,male
11552,0,6.0,male
11553,0,54.0,male
11554,0,75.0,male
11555,0,43.0,male
11556,0,4.0,male
11557,0,39.0,male
11558,0,517.0,male
11559,0,105.0,male
11560,0,582.0,unknown
11561,0,170.0,male
11563,0,1716.0,male
11564,0,12.0,female
11565,0,2.0,female
11566,0,32.0,unknown
11567,0,31.0,male
11568,0,942.0,male
11569,0,1482.0,male
11570,0,77.0,unknown
11571,0,36.0,male
11572,0,38.0,female
11573,0,238.0,unknown
11574,0,117.0,male
11575,0,37.0,male
11576,0,480.0,male
11577,0,25.0,male
11578,0,82.0,unknown
11579,0,40.0,male
11580,0,4.0,male
11581,0,8.0,male
11582,0,26.0,male
11583,0,14.0,male
11585,0,1.0,female
11586,0,160.0,male
11587,0,22.0,male
11588,0,387.0,male
11589,0,3456.0,male
11590,0,20.0,male
11591,0,7.0,female
11592,0,2812.0,male
11593,0,67.0,male
11594,0,34.0,male
11595,0,2.0,male
11596,0,378.0,male
11597,0,80.0,female
11598,0,43.0,unknown
11599,0,302.0,unknown
11600,0,47.0,male
11601,0,19.0,male
11602,0,178.0,male
11604,0,49.0,female
11605,0,8.0,female
11606,0,9.0,unknown
11607,0,35.0,male
11608,0,62.0,unknown
11609,0,34.0,male
11610,0,102.0,female
11611,0,74.0,male
11612,0,441.0,unknown
11613,0,91.0,unknown
11614,0,97.0,male
11615,0,147.0,male
11616,0,3.0,female
11617,0,61.0,female
11618,0,6.0,male
11619,0,33.0,unknown
11620,0,727.0,male
11621,0,921.0,male
11622,0,545.0,female
11623,0,3.0,male
11624,0,99.0,male
11625,0,26.0,male
11626,0,44.0,male
11627,0,30.0,male
11628,0,7.0,female
11629,0,41.0,male
11630,0,43.0,female
11631,0,40.0,male
11632,0,134.0,male
11634,0,7.0,female
11635,0,45.0,unknown
11636,0,120.0,male
11637,0,822.0,male
11638,0,30.0,female
11639,0,3329.0,male
11640,0,44.0,male
11641,0,90.0,female
11642,0,4.0,female
11643,0,127.0,female
11644,0,28.0,male
11645,0,2128.0,male
11646,0,27.0,male
11647,0,16.0,male
11648,0,23.0,male
11649,0,1247.0,unknown
11650,0,68.0,female
11651,0,53.0,male
11652,0,37.0,female
11653,0,232.0,female
11654,0,147.0,unknown
11655,0,13.0,female
11656,0,53.0,female
11657,0,31.0,female
11658,0,21.0,female
11659,0,5.0,male
11660,0,7.0,female
11661,0,15.0,unknown
11662,0,63.0,female
11663,0,30.0,male
11664,0,10.0,female
11665,0,127.0,female
11666,0,3.0,male
11667,0,20.0,unknown
11668,0,87.0,male
11669,0,52.0,male
11670,0,870.0,male
11671,0,35.0,male
11672,0,17.0,unknown
11673,0,20.0,male
11674,0,6675.0,male
11675,0,7.0,male
11676,0,123.0,female
11677,0,9.0,male
11678,0,84.0,female
11679,0,75.0,male
11680,0,1.0,male
11681,0,1070.0,unknown
11682,0,13.0,female
11683,0,42.0,female
11684,0,64.0,male
11685,0,17.0,male
11686,0,19.0,male
11687,0,15.0,unknown
11688,0,237.0,female
11689,0,21.0,male
11690,0,11150.0,female
11691,0,101.0,male
11692,0,4.0,male
11693,0,92.0,male
11694,0,59.0,unknown
11695,0,1.0,male
11696,0,82.0,male
11697,0,109.0,female
11698,0,8597.0,male
11699,0,21.0,female
11700,0,66.0,female
11701,0,73.0,male
11702,0,272.0,female
11703,0,10.0,female
11704,0,108.0,female
11705,0,99.0,male
11706,0,1180.0,female
11707,0,74.0,female
11708,0,166.0,male
11710,0,17.0,male
11711,0,2324.0,male
11712,0,100.0,female
11713,0,13.0,male
11714,0,151.0,female
11715,0,22.0,male
11716,0,102.0,male
11717,0,5.0,male
11719,0,48.0,male
11720,0,1813.0,female
11721,0,9873.0,male
11722,0,1094.0,female
11723,0,12.0,unknown
11724,0,12074.0,male
11725,0,3022.0,male
11726,0,62.0,female
11727,0,1376.0,male
11728,0,5.0,female
11729,0,1587.0,male
11730,0,20.0,unknown
11731,0,58.0,female
11732,0,30.0,male
11733,0,6572.0,male
11734,0,1613.0,male
11735,0,1311.0,female
11736,0,55.0,female
11737,0,176.0,male
11738,0,16.0,female
11739,0,16.0,unknown
11740,0,14.0,female
11741,0,15.0,unknown
11742,0,5.0,male
11743,0,50.0,unknown
11744,0,10.0,female
11745,0,375.0,male
11746,0,20.0,female
11747,0,54.0,male
11748,0,5.0,male
11749,0,154.0,male
11750,0,57.0,female
11751,0,35.0,male
11752,0,84.0,unknown
11753,0,176.0,male
11754,0,29.0,male
11755,0,51.0,female
11756,0,28.0,male
11757,0,154.0,female
11758,0,50.0,male
11759,0,14.0,female
11760,0,14.0,female
11761,0,3101.0,male
11762,0,128.0,female
11763,0,12.0,unknown
11764,0,927.0,male
11765,0,2389.0,male
11766,0,14.0,female
11767,0,34.0,male
11768,0,532.0,male
11769,0,39.0,male
11770,0,85.0,male
11771,0,180.0,male
11773,0,49.0,female
11774,0,1.0,male
11775,0,527.0,female
11776,0,58.0,female
11778,0,35.0,female
11779,0,78.0,female
11780,0,44.0,female
11781,0,2.0,male
11783,0,5.0,female
11784,0,583.0,male
11785,0,11.0,female
11786,0,209.0,male
11787,0,43.0,male
11788,0,148.0,unknown
11789,0,24.0,unknown
11790,0,54.0,male
11791,0,106.0,male
11793,0,231.0,male
11794,0,79.0,female
11795,0,4.0,male
11796,0,101.0,female
11797,0,71.0,male
11798,0,2.0,female
11800,0,1.0,male
11802,0,9.0,male
11803,0,6.0,male
11804,0,1.0,unknown
11805,0,22.0,female
11806,0,27.0,male
11808,0,193.0,male
11809,0,67.0,male
11810,0,130.0,female
11811,0,94.0,male
11812,0,9.0,female
11813,0,16.0,male
11814,0,11.0,female
11815,0,5.0,female
11816,0,6.0,unknown
11817,0,54.0,unknown
11818,0,15778.0,male
11819,0,6.0,female
11820,0,6.0,male
11821,0,57.0,female
11823,0,129.0,male
11825,0,6.0,unknown
11826,0,105.0,female
11827,0,299.0,male
11828,0,9.0,male
11829,0,14.0,unknown
11830,0,708.0,male
11831,0,18.0,female
11832,0,49.0,male
11833,0,394.0,unknown
11834,0,2042.0,male
11835,0,9.0,unknown
11836,0,6.0,female
11837,0,701.0,male
11838,0,6.0,male
11839,0,415.0,male
11840,0,150.0,male
11841,0,138.0,male
11842,0,12.0,male
11843,0,2.0,male
11844,0,15.0,male
11845,0,1109.0,male
11847,0,22.0,male
11848,0,27.0,male
11849,0,172.0,unknown
11850,0,256.0,male
11851,0,23.0,female
11852,0,140.0,female
11853,0,448.0,unknown
11854,0,150.0,female
11855,0,15.0,female
11856,0,176.0,female
11857,0,250.0,male
11858,0,1.0,unknown
11859,0,4236.0,male
11860,0,195.0,unknown
11861,0,6.0,male
11862,0,56.0,male
11863,0,833.0,female
11864,0,104.0,female
11865,0,1272.0,male
11866,0,309.0,male
11867,0,1.0,male
11868,0,222.0,female
11869,0,6.0,male
11870,0,40.0,unknown
11871,0,64.0,male
11872,0,151.0,male
11873,0,178.0,unknown
11874,0,1038.0,male
11875,0,13.0,female
11877,0,132.0,male
11878,0,169.0,male
11879,0,77.0,unknown
11880,0,1.0,male
11881,0,294.0,unknown
11882,0,29.0,male
11883,0,11.0,male
11884,0,9.0,female
11885,0,679.0,male
11886,0,8.0,male
11887,0,122.0,female
11888,0,2.0,female
11889,0,78.0,female
11890,0,47.0,unknown
11891,0,22.0,female
11892,0,38.0,female
11893,0,15.0,male
11894,0,81.0,male
11895,0,84.0,female
11896,0,62.0,unknown
11897,0,728.0,unknown
11898,0,410.0,male
11899,0,41.0,unknown
11900,0,67.0,unknown
11901,0,5.0,male
11902,0,105.0,male
11903,0,143.0,male
11905,0,15.0,unknown
11906,0,32.0,female
11907,0,90.0,male
11908,0,44.0,male
11909,0,8.0,male
11910,0,10.0,female
11911,0,7.0,male
11912,0,2.0,female
11913,0,13.0,female
11914,0,63.0,female
11915,0,4.0,male
11916,0,562.0,male
11917,0,352.0,unknown
11918,0,340.0,female
11919,0,3272.0,male
11920,0,19.0,unknown
11922,0,11.0,female
11923,0,59.0,male
11924,0,74.0,unknown
11925,0,47.0,male
11926,0,519.0,male
11927,0,13.0,male
11928,0,93.0,male
11929,0,3186.0,male
11930,0,116.0,male
11932,0,8.0,male
11933,0,443.0,female
11934,0,23.0,male
11935,0,5.0,unknown
11936,0,284.0,male
11937,0,4.0,male
11938,0,239.0,male
11939,0,18.0,female
11940,0,1122.0,unknown
11941,0,944.0,female
11942,0,2.0,unknown
11943,0,225.0,male
11944,0,16.0,male
11945,0,102.0,female
11946,0,340.0,female
11947,0,9.0,unknown
11948,0,4839.0,male
11949,0,5.0,male
11950,0,131.0,male
11951,0,8.0,male
11952,0,16.0,female
11953,0,582.0,male
11954,0,8.0,unknown
11955,0,1141.0,male
11956,0,80.0,male
11957,0,8.0,unknown
11958,0,76.0,male
11959,0,10.0,male
11960,0,639.0,female
11961,0,1220.0,female
11962,0,4.0,female
11963,0,14.0,male
11964,0,726.0,male
11965,0,5.0,male
11966,0,16.0,male
11967,0,28.0,male
11969,0,21.0,male
11970,0,14.0,female
11971,0,123.0,female
11972,0,56.0,male
11973,0,385.0,male
11974,0,9.0,female
11975,0,81.0,male
11976,0,385.0,female
11978,0,74.0,male
11979,0,84.0,unknown
11980,0,17.0,male
11981,0,19.0,female
11982,0,657.0,male
11983,0,48.0,male
11984,0,48.0,male
11985,0,21.0,female
11986,0,3897.0,male
11987,0,304.0,male
11988,0,604.0,male
11989,0,41.0,unknown
11990,0,1.0,male
11991,0,773.0,female
11992,0,18.0,female
11993,0,49.0,female
11994,0,12.0,unknown
11995,0,117.0,unknown
11996,0,4.0,male
11997,0,2.0,male
11998,0,1801.0,male
11999,0,10.0,female
12000,0,151.0,male
